TqE,P1E
"[0.0, 185.27881243114322, 186.5747549375286, 189.00060929965437, 191.69768165181583, 194.2505094001094, 196.52770519005904, 198.51580067147623, 200.2477186414993, 201.78599495929146, 203.19534273983652, 204.53222018035032, 205.84345111805627, 207.16736224884784, 208.3624928319977, 209.22632787621353, 210.15675758619835, 211.16403772701807, 212.25431059229828, 213.4455183976994, 214.76178386615038, 216.20972727929063, 217.84234010532788, 219.73101855039388, 221.9575983180395, 224.61862935272637, 227.4957139908923, 230.54735780894143, 233.72563916874313, 237.31354520304566, 240.28540164980643, 243.59566892688406, 246.89072483672777, 250.1519240525802, 253.36605221659832, 256.5243511626305, 259.6215747815625, 262.65680334770934, 265.6326456122113, 268.5495742358793, 271.40787814682335, 274.20574137261997, 276.94185753321165, 279.6181266512453, 282.2380847487322, 284.8060266073026, 287.32648184926745, 289.8039105753733, 292.2425258552386, 294.6461932168835, 297.018379762683, 299.36213645618267, 301.68009606056785, 303.9744158262953, 306.2468941377127, 308.4988694706835, 310.7311658318432, 312.9459355676395, 315.3609095308709, 317.5358732711522, 319.47641941347723, 321.6138216916014, 323.73160576519444, 325.82997060326386, 327.90916208055864, 329.96942169248524, 332.01097216446715, 334.03401399952, 335.03498957787014, 335.12440936102934, 335.2242340518335, 335.3344780561486, 335.45482639454696, 335.584746542673, 335.8056797256877, 336.4420075454606, 337.5369326922278, 338.86263705140226, 340.26300085382866, 341.73080373155193, 343.12334170297527, 344.3772118931106, 345.49388490457284, 346.4837585604847, 347.3535926174163, 348.11098625006906, 348.7684963294158, 349.3407521400428, 349.83519750081905, 350.2565621040402, 350.611758043392, 350.9085091038048, 351.1546430575795, 351.35770758237527, 351.52468311763033, 351.661606520279, 351.7736058703325, 351.8648871898404, 351.937840469924, 351.995612187525, 352.0416297860567, 352.077619535352, 352.10487345765983, 352.1244153219733, 352.1370984511152, 352.14365583299985, 352.144795820108, 352.1419088941757, 352.1362619518154, 351.542664722737, 349.8312876720478, 348.16588677174593, 346.5504239150732, 344.99546881372396, 343.5580779562247, 342.30664565684714, 341.20896661389554, 340.51079278281446, 340.06756025142175, 339.81388106021893, 339.6941841327817, 339.6271791274515, 339.5878735551633, 339.5444087568384, 339.47611461701973, 339.37437861454777, 339.23929636449344, 339.0765808315024, 338.89483623447154, 338.70338542495887, 338.51079839237934, 338.3240437988482, 338.1480337159512, 337.9856469478873, 337.8380265121939, 337.7049888204183, 337.5854488870958, 337.4773388978712, 337.37539179640993, 337.27450654970636, 337.1719795545223, 337.06692265560963, 336.95980581943485, 336.85175351002476, 336.7439501393655, 336.63750654324247, 336.53342068547016, 336.43256539039896, 336.33568682984185, 336.24340807969133, 336.1562351683858, 336.07456427940224, 335.99868939723876, 335.9288100369796, 335.8650388954823, 335.80740936936144, 335.7558829374493, 335.71035642558155, 335.67066917329703, 335.6366101140235, 335.60792476786, 335.5843221324967, 335.56548144505865, 335.5510587769341, 335.54069341555237, 335.5340139819232, 335.5306442305626, 335.5302084791133, 335.53233661824186, 335.53666865793485, 335.54285877370506, 335.5505788249946, 335.5595213277811, 335.56940187354013, 335.579960996918, 335.590965504243, 335.6022092840768, 335.6135136290586, 335.6247271051168, 335.63572500962476, 335.64640846413386, 335.65670318999355, 335.66655801648494, 335.6759431711811, 335.68484840122665, 335.6932809722857, 335.7012635891927, 335.7088322790531, 335.71603427382325, 335.72292592543437, 335.7295706824227, 335.73603715293035, 335.74239727491135, 335.74872461052854, 335.7550927780689, 335.7615740313116, 335.76823799314985, 335.77515054741855, 335.78237289030244, 335.78996074040583, 335.7979637045136, 335.80642479429014, 335.81538008759685, 335.8248585267653, 335.83488184503454, 335.8465540082092, 335.85661438345596, 335.86953478016426, 335.88061170084836, 335.8947546544732, 335.9068055556296, 335.9220948329988, 335.935039343343, 335.951357249892, 335.9650851836211, 335.9807015455704, 335.99666276804015, 336.01292878578954, 336.0294586331422, 336.04621098949946, 336.06314469147696, 336.0802192065109, 336.0973950637503, 336.1146342390302, 336.1319004916701, 336.14915965176493, 336.1663798574976, 336.1835317428254, 336.2005885766249, 336.21752635505374, 336.2343238494697, 336.25096261274825, 336.2690632632879, 336.28370383806083, 336.30137954645846, 336.31565602892266, 336.332872084223, 336.3467643642756, 336.36350556356996, 336.3770082442143, 336.39180748966095, 152.94736943685294, 153.7498904201495, 153.70962770348638, 153.55710630636577, 153.3726005188879, 153.17236429256127, 152.95768962595167, 152.72999639180244, 152.49059349909624, 152.23795105575158, 151.97208394704526, 151.69495500273186, 151.4086999279952, 151.11531979460128, 150.81665474906018, 150.51459724480628, 150.21608615154864, 149.92000296370583, 149.6242001723481, 149.3285852129562, 149.03367755510035, 148.7401004857091, 148.4484405954042, 148.15921513510764, 147.8728695262044, 147.5897827201074, 147.3102748015575, 147.03474923976526, 146.7637550431362, 146.49755885317597, 146.23628846646298, 145.98002095786387, 145.7288056548864, 145.48433755809316, 145.25136655940065, 145.0263260086954, 144.8067953083464, 144.59194637362896, 144.38151527128795, 144.17541414404903, 143.9736048674722, 143.77605932003246, 143.58274745919962, 143.39363927343175, 143.2090121863995, 143.0293172824859, 142.8546241770543, 142.6864540354524, 142.52678611812445, 142.37709035056184, 142.23830197337577, 142.11090931905485, 141.995043025173, 141.89055473114237, 141.62728074490607, 141.2861045028109, 140.96746627486917, 140.66877790369998, 140.3852753473913, 140.11303671663578, 139.84973390093847, 139.59382273129694, 139.3442630782906, 139.1003655580216, 138.8616868901482, 138.6279551149953, 138.39901571894134, 138.17479283809942, 137.95526143015567, 137.7404274512806, 137.53031388030215, 137.3249510093043, 137.12436983834178, 136.92859771814128, 136.73765553208017, 136.5514265343092, 136.369435505357, 136.19142731912072, 136.0172776635528, 135.84682488365044, 135.67985553506483, 135.51632424249877, 135.35623789799473, 135.19961446125856, 135.04647307449181, 134.896830438164, 134.75069900384412, 134.60808602338278, 134.46899312829217, 134.33341626213104, 134.20134584632223, 134.07276709409223, 133.94766041140346, 133.82600184155464, 133.70776352330896, 133.59291414213828, 133.48149670663403, 133.3743912620061, 133.27273417151608, 133.17670325093712, 133.08660887938768, 133.00297169489076, 132.92624619822405, 132.85675089420215, 132.79156845432368, 132.72860607076538, 132.67019763876712, 132.61882576735192, 132.57656730517664, 132.54506986445762, 132.52548860503052, 132.51718737027548, 132.51872173559386, 132.52931500178684, 132.54847634388804, 132.5758670182948, 132.61124837592297, 132.65444782443464, 132.7052948120438, 132.7634350261059, 132.82863972295917, 132.90078724425928, 132.97839013815724, 133.05782352671335, 133.1391852824203, 133.2233699229933, 133.3108941867276, 133.40261681116638, 133.49962394293289, 133.60300109573714, 133.71379139156247, 133.83296892562166, 133.96141510677492, 134.09989690574966, 134.24879919137487, 134.40451611724583, 134.56393907859677, 134.72591384132951, 134.88950035739802, 135.05382239358482, 135.2180572561391, 135.38143357939924, 135.54323042407327, 135.7027774840809, 135.85945552089146, 136.01256075437306, 136.16130241348597, 136.3051113695048, 136.44338378539516, 136.57515835331407, 136.69935120469634, 136.81479386997117, 136.91964590440324, 137.0126116346173, 137.09272816515255, 137.1594249384626, 137.21247978802933, 137.25196770708146, 137.27823078381303, 137.29184972923437, 137.29317317527872, 137.28448025857696, 137.26553888684347, 137.237998053211, 137.2031460652188, 137.16231072735135, 137.11682770130395, 137.06801338144885, 137.01714163695993, 136.9602505060647, 136.91399465417297, 136.86388520644516, 136.81603174958127, 136.76699545574195, 136.73033841871356, 136.6938547748145, 136.66233838975748, 136.63389736150614, 136.615758952037, 136.60122646039466, 136.5927333582647, 136.5904169689834, 136.5938991781274, 136.60315782000416, 136.6176919718855, 136.63929217560695, 136.66100462335388, 136.68907109652727, 136.72098291999276, 136.75644392026388, 136.7951705437449, 136.8368872309764, 136.88132294806633, 136.928208692541, 136.97727580382468, 137.02825493516724, 137.08087556909604, 137.1348659794373, 137.195512132573, 137.24585258739947, 137.30218173639886, 137.3584501146227, 137.41967156697496, 137.46880133615335, 137.52194660024708, 137.57317062829532, 137.62684911834327, 137.6683885337099, 137.71175724234078, 137.75195873206854, 137.79229028851987, 137.82212675075385, 137.85183396483177, 137.8778076365934, 137.90001689392346, 137.91850036551799, 137.93334903950912, 137.9446991412802, 137.95272712366665, 137.95764487978792, 137.95969477449, 137.95914447427444, 137.9562816552169, 137.95082278808084, 137.9448374236259, 137.9368841097566, 137.92786462737666, 137.91708274480814, 137.90786236556048, 137.8974712186153, 137.88719030660587, 137.87631261011984, 137.86795924100076, 137.85945532425276, 137.85195095241858, 137.84504436625582, 137.84056730092198, 137.83693751750772, 137.83480626867993, 137.83423511352663, 137.83526137782022, 137.83789830396486, 137.84211538235323, 137.84785872223213, 137.85507484562424, 137.8636997004976, 137.8736561944105, 137.88485468248362, 137.89848677971932]","[0.0, 100300.9172826056, 101818.60659010391, 103781.25258189655, 105822.51780413989, 107755.57995883498, 109526.04495940133, 111135.12988140703, 112602.97856475713, 113961.62122814142, 115244.16019657192, 116479.71990064075, 117692.52598081612, 118901.76575730568, 120123.11187220711, 121370.01283347902, 122653.26746279777, 123980.72816599674, 125358.12433398166, 126799.70883932362, 128324.46020441414, 129939.46830651112, 131658.05948178898, 133509.9257114384, 135515.29699402783, 137678.74745886368, 139999.12073251425, 142461.75517342775, 145038.6577582454, 147970.19423070727, 150420.432338005, 153176.1672341954, 155949.1244678678, 158724.57740908433, 161491.25336840583, 164240.84842664716, 166967.49225979796, 169668.51471341975, 172344.02099253636, 174992.66858314368, 177613.11127561078, 180202.53937735522, 182758.63391314284, 185281.56618012016, 187772.86309696932, 190234.7671783236, 192669.84419596876, 195080.74643222446, 197470.06659953977, 199840.2476351869, 202193.52934808642, 204531.92047094263, 206857.18319859888, 209170.77488408762, 211473.92765484645, 213767.71447414995, 216053.04578708205, 218330.6181776243, 220826.56173951176, 223086.18328542166, 225111.96051739308, 227354.0954987572, 229587.1842133179, 231811.42085116738, 234027.01246250948, 236234.16076398848, 238433.05401411562, 240623.86391854548, 242806.76525137536, 244982.77089717917, 247154.56507145741, 249324.8493264562, 251495.4032406521, 253666.99499221818, 255874.95442418376, 258299.89450648482, 261068.95978737593, 264109.7624218726, 267168.1610346009, 269951.90963933634, 272298.9636769717, 274241.8086758728, 275838.95877199905, 277123.9184338613, 278097.8998693065, 278765.78415093594, 279160.382904436, 279328.92988900765, 279285.61366245616, 279033.6968870352, 278589.4883191973, 277975.53913188964, 277217.0235297145, 276339.64406192553, 275367.21952913364, 274319.8717978333, 273215.3132961126, 272064.48109440255, 270870.1017231789, 269642.7172178837, 268397.4501605921, 267142.64834191406, 265882.4169345811, 264619.05316468247, 263354.1023229408, 262088.70724252, 260824.11345085446, 259565.31982622636, 258317.45527813662, 257083.02649340592, 255871.78435613663, 254698.62747589475, 253566.91772039948, 252485.5296674542, 251503.79201308874, 250681.33546091916, 250018.4253801262, 249685.81966333662, 249584.31195940534, 249651.68955057097, 249805.65851407286, 250028.76638305112, 250267.4903567839, 250492.44238864904, 250684.94321048487, 250837.56576851377, 250950.94356222916, 251030.83010857168, 251085.53957637012, 251123.95331544106, 251154.2215507722, 251182.8858588115, 251214.51835302572, 251251.79402139515, 251295.78883747675, 251346.3713820061, 251402.6028250848, 251462.7368468055, 251522.58829253213, 251577.88225479447, 251626.35011570522, 251667.39359521694, 251701.62123316218, 251730.24986138748, 251754.5665760177, 251775.7704309934, 251794.93129881425, 251812.98000753048, 251830.70960626067, 251848.7815166084, 251867.7339449414, 251887.99123624197, 251909.87347630612, 251933.60599165238, 251959.3285883541, 251987.10447459258, 252016.9288626939, 252048.73726650485, 252082.4135126564, 252117.79747788823, 252154.6925542439, 252192.8728326898, 252232.08998536423, 252272.07981826272, 252312.56846023744, 252353.27815093132, 252393.93258965848, 252434.26180912243, 252474.00654193887, 252512.92205386327, 252550.78142499857, 252587.3782686539, 252622.5288865083, 252656.07386786476, 252687.87914969865, 252717.83656252827, 252745.86389460723, 252771.9045133145, 252795.92658774505, 252817.92196030688, 252837.90471757052, 252855.90951174285, 252871.98968402777, 252886.21523992324, 252898.67072432704, 252909.45304136517, 252918.66926028137, 252926.43444470927, 252932.86953835262, 252938.09933566613, 252942.25056169325, 252945.45008087225, 252947.8232504652, 252949.4924303449, 252950.57565724882, 252951.18548829373, 252951.42801555592, 252951.40205086558, 252951.19847762244, 252950.89976441336, 252950.57963347013, 252950.30287554217, 252950.12530154377, 252950.0938203553, 252950.24663139612, 252950.6628879757, 252951.2162434205, 252952.16835458358, 252953.178931082, 252954.69757467427, 252956.16735109838, 252958.22951279665, 252960.1211129741, 252962.66147644664, 252964.9077397164, 252967.55755129116, 252970.3440957061, 252973.23995908795, 252976.2170543035, 252979.24715658792, 252982.30239421167, 252985.35569066097, 252988.38115579236, 252991.3544243724, 252994.25294132574, 252997.05619386554, 252999.74589147005, 253002.3060953821, 253004.7232999409, 253006.98646860538, 253009.08702798455, 253011.01882356155, 253012.94439145795, 253014.36309776953, 253015.90617664624, 253017.01472522458, 253018.1863240133, 253019.00004970506, 253019.8257978653, 253020.37062543462, 253020.84684248047, 252859.55112932756, 251705.57607726476, 249693.02976769803, 247374.9449174455, 244977.15823233238, 242567.95708428044, 240163.5050817975, 237769.20508658318, 235387.20119184253, 233015.0791066921, 230652.3580458052, 228301.15123679367, 225964.01664948143, 223643.4599951807, 221341.7073914804, 219062.4591275888, 216838.39962468395, 214658.823963231, 212507.66377632247, 210380.38759453403, 208276.23986337957, 206195.46287588013, 204138.49374164143, 202105.74572291746, 200097.55624106387, 198114.18114812282, 196155.80488719867, 194222.9447079222, 192316.5399178325, 190436.93577711683, 188584.13602653664, 186758.02913073212, 184958.45804374447, 183194.46662108993, 181492.0350145194, 179832.1175119721, 178201.62261101947, 176595.9100695152, 175013.37412357016, 173453.39130288144, 171915.64785018735, 170399.92437771574, 168906.02767289875, 167433.79297828375, 165983.83647744864, 164557.2272227628, 163154.29170753178, 161783.5623616221, 160456.24194732562, 159181.00187621068, 157963.78277034214, 156808.20562668555, 155716.00248890923, 154687.401458999, 153721.36057179826, 152809.9798758144, 151947.8793657573, 151129.37607518837, 150346.2070218267, 149591.0064615396, 148858.2932105798, 148144.16076697884, 147445.86066893063, 146761.4796448607, 146089.70359028497, 145429.6459877509, 144780.7230479169, 144142.56281547435, 143514.93909151523, 142897.72355456982, 142290.85125329968, 141694.29592825158, 141108.0525519018, 140532.12515806, 139966.51835803344, 139411.12814298537, 138865.474843697, 138329.03825936737, 137801.4456331165, 137282.24902094709, 136770.90862389433, 136267.26478623992, 135771.28468758977, 135282.97217957966, 134802.34483285036, 134329.42452555968, 133864.2321075028, 133406.78407981317, 132957.0905753185, 132515.15424215028, 132080.96975770383, 131654.5237749343, 131235.79515625694, 130824.75538985866, 130421.36911277109, 130025.5946870899, 129637.50410295062, 129258.48257989799, 128890.78058250829, 128534.93093385352, 128191.77735997044, 127862.59789195255, 127548.52596979827, 127250.49923234672, 126970.35793759221, 126711.93821189879, 126479.3690381963, 126276.20764197673, 126105.25515149582, 125968.53647202345, 125867.22632173664, 125800.11354487267, 125763.47841506948, 125754.12563117853, 125769.55300736961, 125807.72071287669, 125866.91974069076, 125945.67996045039, 126042.62065377577, 126156.05914935243, 126284.65427807569, 126427.35498994007, 126582.97596006985, 126749.69094930384, 126925.81532121707, 127110.19524713064, 127302.03111414425, 127500.77579888885, 127706.11536230278, 127917.88597403454, 128135.98862863575, 128360.31844644829, 128590.70892959317, 128826.88856742647, 129068.39811665156, 129313.90829310431, 129561.17458645879, 129807.85473350948, 130051.76976446503, 130290.94879122684, 130523.62560497625, 130748.2272759961, 130963.36393201616, 131167.82103998278, 131360.55241361554, 131540.3924389861, 131706.05532658575, 131856.77214403416, 131991.61293301996, 132108.88025981243, 132206.81710363718, 132283.9214832757, 132338.71703800492, 132369.85757798803, 132376.2171273099, 132357.42011387987, 132313.7656073075, 132246.10476691206, 132155.76642790218, 132044.49127273666, 131900.40476239627, 131767.74247714112, 131607.16075116655, 131435.3303952011, 131255.05165394908, 131069.13709406367, 130880.35157210247, 130691.36173054561, 130504.69333345148, 130304.83779800411, 130147.51395242517, 129981.04428747106, 129824.95006041812, 129666.92938946064, 129549.36161148961, 129431.98751120981, 129329.23276078579, 129233.63024889448, 129169.19938352903, 129112.18841901807, 129070.36154300219, 129041.47627729124, 129030.59548743129, 129030.99586122594, 129043.33934773879, 129069.22280316951, 129098.95480476934, 129140.0273638434, 129188.63495581663, 129243.88993585849, 129304.9613323998, 129371.06334932125, 129441.44668352565, 129515.39217518794, 129592.20634920604, 129671.21847728263, 129751.77885639739, 129833.258054771, 129923.21995851917, 129996.51810773373, 130076.81352719915, 130154.92196274501, 130237.1435676663, 130300.72714743773, 130366.72520974418, 130427.15995408218, 130486.51562017328, 130529.10102722458, 130569.7583022814, 130603.15343027179, 130631.31549305128, 130647.6306529951, 130658.6724216007, 130662.26754313389, 130658.58987359432, 130647.94713062122, 130630.74124281493, 130607.45067669741, 130578.61808774684, 130544.83903460416, 130506.75077910966, 130465.021063846, 130420.33698532393, 130368.60239195348, 130324.8861676559, 130275.49499390092, 130225.88166898835, 130171.80362288207, 130128.48000316598, 130081.8400324096, 130037.2630329073, 129991.14948883241, 129956.05246266144, 129920.15514929239, 129887.78982953182, 129856.52929801504, 129834.47982046014, 129813.8014180496, 129797.19071042415, 129784.64294736284, 129776.10312030713, 129771.46773904262, 129770.54627114424, 129773.10545771374, 129778.91948573808, 129787.7476577446, 129799.32963469895, 129813.38707190262, 129831.35933002208]"
